ENSOCUG00000011817	FBLIM1	filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]
ENSOCUG00000022849		
ENSOCUG00000022771		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U488]
ENSOCUG00000008557	ADCY2	adenylate cyclase 2 (brain) [Source:HGNC Symbol;Acc:HGNC:233]
ENSOCUG00000022467	GGN	gametogenetin [Source:HGNC Symbol;Acc:HGNC:18869]
ENSOCUG00000021937	PSMC4	proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]
ENSOCUG00000021806	PALM3	paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]
ENSOCUG00000021910		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SP84]
ENSOCUG00000022629		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TMY5]
ENSOCUG00000026423		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TIC0]
ENSOCUG00000004586	TMEM82	transmembrane protein 82 [Source:HGNC Symbol;Acc:HGNC:32350]
ENSOCUG00000014006		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T6J2]
ENSOCUG00000021500		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U7H7]
ENSOCUG00000016914	SPRED3	sprouty-related, EVH1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31041]
ENSOCUG00000016161		
ENSOCUG00000002923		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SIM4]
ENSOCUG00000025294		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TLS8]
ENSOCUG00000003446	ADCK5	aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738]
ENSOCUG00000025950	ORYCUNV1R1628	vomeronasal 1 receptor oryCunV1R1628  [Source:RefSeq peptide;Acc:NP_001160786]
ENSOCUG00000007683	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1 [Source:HGNC Symbol;Acc:HGNC:16851]
ENSOCUG00000004985		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SMY3]
ENSOCUG00000004574	PLEKHM2	pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131]
ENSOCUG00000021073	FAM98C	family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]
ENSOCUG00000024377	ORYCUNV1R1542	vomeronasal 1 receptor oryCunV1R1542  [Source:RefSeq peptide;Acc:NP_001160703]
ENSOCUG00000009648	CXorf58	chromosome X open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:26356]
ENSOCUG00000003012	TOMM34	translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]
ENSOCUG00000026384	HR	hair growth associated [Source:HGNC Symbol;Acc:HGNC:5172]
ENSOCUG00000000305	RASGRP4	RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]
ENSOCUG00000006668	KLHL15	kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]
ENSOCUG00000006592		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SRA8]
ENSOCUG00000009995	LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]
ENSOCUG00000011659	CALM3	calmodulin 3 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:HGNC:1449]
ENSOCUG00000027816		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U3R9]
ENSOCUG00000009458		
ENSOCUG00000001682	TMEM216	transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018]
ENSOCUG00000021812	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]
ENSOCUG00000025288		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TLV6]
ENSOCUG00000026484	ZAR1L	zygote arrest 1-like [Source:HGNC Symbol;Acc:HGNC:37116]
ENSOCUG00000007685	ANGPTL2	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]
ENSOCUG00000007603	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]
ENSOCUG00000013388	ULK2	unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]
ENSOCUG00000023994	CPNE1	copine-1  [Source:RefSeq peptide;Acc:NP_001164964]
ENSOCUG00000025964	ZBTB34	zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446]
ENSOCUG00000009799	ZBTB43	zinc finger and BTB domain containing 43 [Source:HGNC Symbol;Acc:HGNC:17908]
ENSOCUG00000016878	BRCA2	breast cancer 2 [Source:HGNC Symbol;Acc:HGNC:1101]
ENSOCUG00000025635	CAMKK2	calcium/calmodulin-dependent protein kinase kinase 2, beta [Source:HGNC Symbol;Acc:HGNC:1470]
ENSOCUG00000021701	ORYCUNV1R1593	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1508 (ORYCUNV1R1508), mRNA. [Source:RefSeq mRNA;Acc:NM_001167197]
ENSOCUG00000001681	TMEM138	transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944]
ENSOCUG00000010083	NRDE2	NRDE-2, necessary for RNA interference, domain containing [Source:HGNC Symbol;Acc:HGNC:20186]
ENSOCUG00000014122	TPM1	tropomyosin 1 (alpha) [Source:HGNC Symbol;Acc:HGNC:12010]
ENSOCUG00000023786	LMX1B	LIM homeobox transcription factor 1, beta [Source:HGNC Symbol;Acc:HGNC:6654]
ENSOCUG00000023490	PRICKLE1	prickle homolog 1 [Source:HGNC Symbol;Acc:HGNC:17019]
ENSOCUG00000025712	ORYCUNV1R1587	vomeronasal 1 receptor oryCunV1R1587  [Source:RefSeq peptide;Acc:NP_001160746]
ENSOCUG00000027210	FCGBP	Fc fragment of IgG binding protein [Source:HGNC Symbol;Acc:HGNC:13572]
ENSOCUG00000003016	STK4	serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:11408]
ENSOCUG00000023991	ORYCUNV1R1525	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1605 (ORYCUNV1R1605), mRNA. [Source:RefSeq mRNA;Acc:NM_001167292]
ENSOCUG00000017303	RSC1A1	regulatory solute carrier protein family 1 member 1  [Source:RefSeq peptide;Acc:NP_001076243]
ENSOCUG00000001677	CYB561A3	cytochrome b561 family member A3 [Source:HGNC Symbol;Acc:HGNC:23014]
ENSOCUG00000016128	TNRC6B	trinucleotide repeat containing 6B [Source:HGNC Symbol;Acc:HGNC:29190]
ENSOCUG00000014114		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T6R7]
ENSOCUG00000021879	ORYCUNV1R1553	vomeronasal 1 receptor oryCunV1R1553  [Source:RefSeq peptide;Acc:NP_001160712]
ENSOCUG00000023891	DDI2	DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578]
ENSOCUG00000006439	ZHX3	zinc fingers and homeoboxes 3 [Source:HGNC Symbol;Acc:HGNC:15935]
ENSOCUG00000012372	LPIN3	lipin 3 [Source:HGNC Symbol;Acc:HGNC:14451]
ENSOCUG00000026520	C5orf49	chromosome 5 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:27028]
ENSOCUG00000029683	CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]
ENSOCUG00000025808		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJM5]
ENSOCUG00000014336	MVB12B	multivesicular body subunit 12B [Source:HGNC Symbol;Acc:HGNC:23368]
ENSOCUG00000003611	FASTKD3	FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]
ENSOCUG00000005031	FAM160B2	family with sequence similarity 160 member B2 [Source:HGNC Symbol;Acc:HGNC:16492]
ENSOCUG00000015680	PPHLN1	periphilin 1 [Source:HGNC Symbol;Acc:HGNC:19369]
ENSOCUG00000026534		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKS3]
ENSOCUG00000013169		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T4V6]
ENSOCUG00000021856		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U6W2]
ENSOCUG00000001673	TKFC	triokinase/FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]
ENSOCUG00000025073	ORYCUNV1R1547	vomeronasal 1 receptor oryCunV1R1547  [Source:RefSeq peptide;Acc:NP_001160707]
ENSOCUG00000006231		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SQL0]
ENSOCUG00000012302	PBX3	pre-B-cell leukemia homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
ENSOCUG00000003615	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:HGNC Symbol;Acc:HGNC:7473]
ENSOCUG00000003815		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SKG8]
ENSOCUG00000026214		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SSD9]
ENSOCUG00000009027	FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]
ENSOCUG00000023892	ORYCUNV1R1666	vomeronasal 1 receptor oryCunV1R1666  [Source:RefSeq peptide;Acc:NP_001160812]
ENSOCUG00000013664		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T5W2]
ENSOCUG00000027482	ORYCUNV1R1538	vomeronasal 1 receptor oryCunV1R1538  [Source:RefSeq peptide;Acc:NP_001160699]
ENSOCUG00000001873	DGKD	diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]
ENSOCUG00000017297	WBSCR22	Williams Beuren syndrome chromosome region 22 [Source:HGNC Symbol;Acc:HGNC:16405]
ENSOCUG00000021715	ORYCUNV1R1503	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1551 (ORYCUNV1R1551), mRNA. [Source:RefSeq mRNA;Acc:NM_001167238]
ENSOCUG00000026657	AGMAT	agmatinase [Source:HGNC Symbol;Acc:HGNC:18407]
ENSOCUG00000026328	ORYCUNV1R1517	vomeronasal 1 receptor oryCunV1R1517  [Source:RefSeq peptide;Acc:NP_001160678]
ENSOCUG00000001646	ZNHIT1	zinc finger, HIT-type containing 1 [Source:HGNC Symbol;Acc:HGNC:21688]
ENSOCUG00000001574	MAPKAP1	mitogen-activated protein kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]
ENSOCUG00000021737		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SPR1]
ENSOCUG00000007321	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]
ENSOCUG00000021521		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TR29]
ENSOCUG00000005036	NUDT18	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
ENSOCUG00000000385	DYRK1B	dual specificity tyrosine-(Y)-phosphorylation regulated kinase 1B [Source:HGNC Symbol;Acc:HGNC:3092]
ENSOCUG00000022158	ORYCUNV1R1656	vomeronasal 1 receptor oryCunV1R1656  [Source:RefSeq peptide;Acc:NP_001160807]
ENSOCUG00000016407		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TBJ9]
ENSOCUG00000027426	GXYLT1	glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27482]
ENSOCUG00000024877	DMTN	dematin actin binding protein [Source:HGNC Symbol;Acc:HGNC:3382]
ENSOCUG00000024600		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJA6]
ENSOCUG00000023161	RYR1	ryanodine receptor 1 (skeletal) [Source:HGNC Symbol;Acc:HGNC:10483]
ENSOCUG00000026488	ORYCUNV1R1532	vomeronasal 1 receptor oryCunV1R1532  [Source:RefSeq peptide;Acc:NP_001160693]
ENSOCUG00000007418	PDK3	pyruvate dehydrogenase kinase, isozyme 3 [Source:HGNC Symbol;Acc:HGNC:8811]
ENSOCUG00000022113	KCNS1	potassium voltage-gated channel, modifier subfamily S, member 1 [Source:HGNC Symbol;Acc:HGNC:6300]
ENSOCUG00000025703		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SX61]
ENSOCUG00000016060	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]
ENSOCUG00000020941	WFDC5	WAP four-disulfide core domain 5 [Source:HGNC Symbol;Acc:HGNC:20477]
ENSOCUG00000025725		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRW3]
ENSOCUG00000021444		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TG34]
ENSOCUG00000010209	CLDN15	claudin 15 [Source:HGNC Symbol;Acc:HGNC:2036]
ENSOCUG00000002220	P2RX4	purinergic receptor P2X, ligand gated ion channel, 4 [Source:HGNC Symbol;Acc:HGNC:8535]
ENSOCUG00000005405	KCNK13	potassium channel, two pore domain subfamily K, member 13 [Source:HGNC Symbol;Acc:HGNC:6275]
ENSOCUG00000029148		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KPB9]
ENSOCUG00000016072		
ENSOCUG00000028079	ORYCUNV1R1621	vomeronasal 1 receptor oryCunV1R1621  [Source:RefSeq peptide;Acc:NP_001160780]
ENSOCUG00000029033	SLPI	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]
ENSOCUG00000005658	PDZRN4	PDZ domain containing ring finger 4 [Source:HGNC Symbol;Acc:HGNC:30552]
ENSOCUG00000007977	ZNF628	zinc finger protein 628 [Source:HGNC Symbol;Acc:HGNC:28054]
ENSOCUG00000009079	MATN4	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]
ENSOCUG00000022893	KLF14	Kruppel-like factor 14 [Source:HGNC Symbol;Acc:HGNC:23025]
ENSOCUG00000025087		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TK89]
ENSOCUG00000025218		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U898]
ENSOCUG00000010709	SPAG4	sperm-associated antigen 4 protein  [Source:RefSeq peptide;Acc:NP_001164803]
ENSOCUG00000009087	RBPJL	recombination signal binding protein for immunoglobulin kappa J region-like [Source:HGNC Symbol;Acc:HGNC:13761]
ENSOCUG00000003136	GAPVD1	GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]
ENSOCUG00000007250		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SSN5]
ENSOCUG00000021657	ORYCUNV1R1541	vomeronasal 1 receptor oryCunV1R1541  [Source:RefSeq peptide;Acc:NP_001160702]
ENSOCUG00000021437	PPP2R2D	protein phosphatase 2 regulatory subunit B, delta [Source:HGNC Symbol;Acc:HGNC:23732]
ENSOCUG00000025738	TSGA13	testis specific 13 [Source:HGNC Symbol;Acc:HGNC:12369]
ENSOCUG00000002106	TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]
ENSOCUG00000009395	CNTN1	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]
ENSOCUG00000027158	ORYCUNV1R1524	vomeronasal 1 receptor oryCunV1R1524  [Source:RefSeq peptide;Acc:NP_001160685]
ENSOCUG00000021469		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TXM0]
ENSOCUG00000013402	AKAP10	A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]
ENSOCUG00000001667	DDB1	damage-specific DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2717]
ENSOCUG00000013064	TLN2	talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]
ENSOCUG00000023806	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26467]
ENSOCUG00000011074	TMEM43	transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]
ENSOCUG00000014060	FAM83F	family with sequence similarity 83 member F [Source:HGNC Symbol;Acc:HGNC:25148]
ENSOCUG00000016281	MKLN1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TBB4]
ENSOCUG00000002541	BNIP3	BCL2/adenovirus E1B 19kDa interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]
ENSOCUG00000001257	TMEM144	transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]
ENSOCUG00000023720	FIS1	fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]
ENSOCUG00000021097		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TK55]
ENSOCUG00000012267	GRAP2	GRB2-related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]
ENSOCUG00000012388	EMILIN3	elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123]
ENSOCUG00000021595		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SQX5]
ENSOCUG00000016899	N4BP2L1	NEDD4 binding protein 2-like 1 [Source:HGNC Symbol;Acc:HGNC:25037]
ENSOCUG00000007709	IFT22	intraflagellar transport 22 [Source:HGNC Symbol;Acc:HGNC:21895]
ENSOCUG00000017294	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410]
ENSOCUG00000009097	SDC4	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]
ENSOCUG00000016047	CASP9	caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]
ENSOCUG00000012394	CHD6	chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057]
ENSOCUG00000008952	N4BP2L2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SW79]
ENSOCUG00000001208	RXFP1	relaxin/insulin-like family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]
ENSOCUG00000011636	HSPA5	heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]
ENSOCUG00000001783	TBL2	transducin (beta)-like 2 [Source:HGNC Symbol;Acc:HGNC:11586]
ENSOCUG00000016335		
ENSOCUG00000022293	COL26A1	collagen, type XXVI, alpha 1 [Source:HGNC Symbol;Acc:HGNC:18038]
ENSOCUG00000011079	XPC	xeroderma pigmentosum, complementation group C [Source:HGNC Symbol;Acc:HGNC:12816]
ENSOCUG00000027783		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0Y1]
ENSOCUG00000025783		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TR34]
ENSOCUG00000012263	ENTHD1	ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352]
ENSOCUG00000009102	SYS1	Sys1 golgi trafficking protein [Source:HGNC Symbol;Acc:HGNC:16162]
ENSOCUG00000023273		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TU06]
ENSOCUG00000015498	EFCAB11	EF-hand calcium binding domain 11 [Source:HGNC Symbol;Acc:HGNC:20357]
ENSOCUG00000007424	PCYT1B	phosphate cytidylyltransferase 1, choline, beta [Source:HGNC Symbol;Acc:HGNC:8755]
ENSOCUG00000025779	CCR6	chemokine (C-C motif) receptor 6 [Source:HGNC Symbol;Acc:HGNC:1607]
ENSOCUG00000010975		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T0D2]
ENSOCUG00000006622	FGFR1OP	FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]
ENSOCUG00000006624	PDS5B	PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]
ENSOCUG00000025789		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U8P7]
ENSOCUG00000027074		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUJ2]
ENSOCUG00000003978	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]
ENSOCUG00000021995		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TLI2]
ENSOCUG00000021874		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TW56]
ENSOCUG00000009104	TP53TG5	TP53 target 5 [Source:HGNC Symbol;Acc:HGNC:15856]
ENSOCUG00000002601	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]
ENSOCUG00000012872		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T497]
ENSOCUG00000004392	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]
ENSOCUG00000022929	DBNDD2	dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15881]
ENSOCUG00000024048	MYL10	myosin light chain 10 [Source:HGNC Symbol;Acc:HGNC:29825]
ENSOCUG00000015209	POLA1	polymerase (DNA directed), alpha 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9173]
ENSOCUG00000015555	TTC8	tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087]
ENSOCUG00000024666		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQW9]
ENSOCUG00000001884	USP40	ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]
ENSOCUG00000009109	PIGT	phosphatidylinositol glycan anchor biosynthesis class T [Source:HGNC Symbol;Acc:HGNC:14938]
ENSOCUG00000025092	PODXL	podocalyxin precursor  [Source:RefSeq peptide;Acc:NP_001076235]
ENSOCUG00000001782	BCL7B	B-cell CLL/lymphoma 7B [Source:HGNC Symbol;Acc:HGNC:1005]
ENSOCUG00000002604	DDX24	DEAD (Asp-Glu-Ala-Asp) box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]
ENSOCUG00000011088		
ENSOCUG00000008935	WRB	tryptophan rich basic protein [Source:HGNC Symbol;Acc:HGNC:12790]
ENSOCUG00000001015		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U139]
ENSOCUG00000010449	ADORA2B	Adenosine receptor A2b  [Source:UniProtKB/Swiss-Prot;Acc:Q32ZE2]
ENSOCUG00000001315	SUGP2	SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641]
ENSOCUG00000024728	FBXO6	F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]
ENSOCUG00000023141	ARMC6	armadillo repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:25049]
ENSOCUG00000016229	RABEPK	Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:HGNC:16896]
ENSOCUG00000024614		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TNE5]
ENSOCUG00000029758		
ENSOCUG00000001144	SLC6A6	solute carrier family 6 (neurotransmitter transporter), member 6 [Source:HGNC Symbol;Acc:HGNC:11052]
ENSOCUG00000027261		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRE5]
ENSOCUG00000025248		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUM9]
ENSOCUG00000015625	CUX1	cut-like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]
ENSOCUG00000011202	BAZ1B	bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]
ENSOCUG00000015515	EML5	echinoderm microtubule associated protein like 5 [Source:HGNC Symbol;Acc:HGNC:18197]
ENSOCUG00000023953	ZSWIM7	zinc finger, SWIM-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26993]
ENSOCUG00000027658	ERGIC3	endoplasmic reticulum-Golgi intermediate compartment protein 3  [Source:RefSeq peptide;Acc:NP_001164802]
ENSOCUG00000010451	TTC19	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]
ENSOCUG00000006588	C4orf46	chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]
ENSOCUG00000026666		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TLG7]
ENSOCUG00000009375	PPP6C	protein phosphatase 6, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]
ENSOCUG00000015552	PLXNA4	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]
ENSOCUG00000024402		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U1F5]
ENSOCUG00000006594	ETFDH	electron-transferring-flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]
ENSOCUG00000016127		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TAZ6]
ENSOCUG00000008823	P2RX7	purinergic receptor P2X, ligand gated ion channel, 7 [Source:HGNC Symbol;Acc:HGNC:8537]
ENSOCUG00000003176	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast) [Source:HGNC Symbol;Acc:HGNC:6764]
ENSOCUG00000001570	UGT1A1	UDP glucuronosyltransferase 1 family, polypeptide A1 [Source:HGNC Symbol;Acc:HGNC:12530]
ENSOCUG00000009529	WFDC2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]
ENSOCUG00000022175		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TSN2]
ENSOCUG00000014266	WFDC6	WAP four-disulfide core domain 6 [Source:HGNC Symbol;Acc:HGNC:16164]
ENSOCUG00000012963	SCAI	suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]
ENSOCUG00000026487		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0C2]
ENSOCUG00000022984		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T3Y1]
ENSOCUG00000025942		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TTB7]
ENSOCUG00000016069	RNF144A	ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]
ENSOCUG00000016273	PPP4R4	protein phosphatase 4, regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:23788]
ENSOCUG00000001660	VWCE	von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]
ENSOCUG00000013047	LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
ENSOCUG00000026555		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQ48]
ENSOCUG00000022922		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TGP0]
ENSOCUG00000002645		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SI01]
ENSOCUG00000014275		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T722]
ENSOCUG00000007971	ANKRD60	ankyrin repeat domain 60 [Source:HGNC Symbol;Acc:HGNC:16217]
ENSOCUG00000011127		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U1C2]
ENSOCUG00000014280	WFDC8	WAP four-disulfide core domain 8 [Source:HGNC Symbol;Acc:HGNC:16163]
ENSOCUG00000011798	KL	klotho [Source:HGNC Symbol;Acc:HGNC:6344]
ENSOCUG00000028093		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TXL7]
ENSOCUG00000009802	IFT81	intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]
ENSOCUG00000025535	FGF17	fibroblast growth factor 17 [Source:HGNC Symbol;Acc:HGNC:3673]
ENSOCUG00000012766	C20orf85	chromosome 20 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:16216]
ENSOCUG00000027699		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TI78]
