ENSSSCG00000025516		
ENSSSCG00000006913		
ENSSSCG00000015680		
ENSSSCG00000022576	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]
ENSSSCG00000028228	XPO1	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]
ENSSSCG00000010011		
ENSSSCG00000007421	WFDC3	WAP four-disulfide core domain 3 [Source:HGNC Symbol;Acc:HGNC:15957]
ENSSSCG00000001806	FSD2	fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]
ENSSSCG00000017165	USP36	ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]
ENSSSCG00000030799	KLHL38	kelch like family member 38 [Source:HGNC Symbol;Acc:HGNC:34435]
ENSSSCG00000016982		
ENSSSCG00000022801	S100PBP	S100P binding protein [Source:HGNC Symbol;Acc:HGNC:25768]
ENSSSCG00000024623	USP25	ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]
ENSSSCG00000022252		
ENSSSCG00000028646	MMADHC	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria [Source:HGNC Symbol;Acc:HGNC:25221]
ENSSSCG00000012950	RIN1	Ras and Rab interactor 1 [Source:HGNC Symbol;Acc:HGNC:18749]
ENSSSCG00000007034		
ENSSSCG00000012273	USP11	ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:HGNC:12609]
ENSSSCG00000017935		
ENSSSCG00000004757	VPS18	VPS18, CORVET/HOPS core subunit [Source:HGNC Symbol;Acc:HGNC:15972]
ENSSSCG00000006644	CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]
ENSSSCG00000004875	CYB5A	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:HGNC:2570]
ENSSSCG00000020669		
ENSSSCG00000022414		
ENSSSCG00000002917	NFKBID	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta [Source:HGNC Symbol;Acc:HGNC:15671]
ENSSSCG00000025665		
ENSSSCG00000012240		
ENSSSCG00000000697	CHD4	chromodomain helicase DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1919]
ENSSSCG00000003130	SULT2A1	sulfotransferase family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:11458]
ENSSSCG00000028784	C7H6orf12	
ENSSSCG00000017738	ADAP2	ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]
ENSSSCG00000000162	BTBD11	BTB (POZ) domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23844]
ENSSSCG00000009555	LAMP1	lysosomal-associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]
ENSSSCG00000025407		
ENSSSCG00000026270		
ENSSSCG00000021903		
ENSSSCG00000003760	TTLL7	tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]
ENSSSCG00000014895		
ENSSSCG00000024724	CCDC142	coiled-coil domain containing 142 [Source:HGNC Symbol;Acc:HGNC:25889]
ENSSSCG00000030019		
ENSSSCG00000007422	DNTTIP1	deoxynucleotidyltransferase, terminal, interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]
ENSSSCG00000028565		
ENSSSCG00000022465		
ENSSSCG00000029908		
ENSSSCG00000012769	ATP2B3	ATPase, Ca++ transporting, plasma membrane 3 [Source:HGNC Symbol;Acc:HGNC:816]
ENSSSCG00000021763		
ENSSSCG00000029083		
ENSSSCG00000011386	MST1	
ENSSSCG00000005876	OR1N1	olfactory receptor family 1 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:8221]
ENSSSCG00000014565		
ENSSSCG00000013773	ADGRL1	adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]
ENSSSCG00000021061		
ENSSSCG00000004758	RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]
ENSSSCG00000029153		
ENSSSCG00000023310		
ENSSSCG00000010676		
ENSSSCG00000022534		
ENSSSCG00000025323		
ENSSSCG00000009502		
ENSSSCG00000027904		
ENSSSCG00000021698	RRP1B	ribosomal RNA processing 1B [Source:HGNC Symbol;Acc:HGNC:23818]
ENSSSCG00000005022	NIN	ninein [Source:HGNC Symbol;Acc:HGNC:14906]
ENSSSCG00000010678	NANOS1	nanos homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:23044]
ENSSSCG00000025446		
ENSSSCG00000017387	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]
ENSSSCG00000006899	RPL5	
ENSSSCG00000002524	AMN	amnion associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:14604]
ENSSSCG00000025752		
ENSSSCG00000005981	FBXO32	F-box only protein 32  [Source:RefSeq peptide;Acc:NP_001038053]
ENSSSCG00000029291		
ENSSSCG00000004127	PLAGL1	PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]
ENSSSCG00000029895		
ENSSSCG00000005367	TSTD2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]
ENSSSCG00000004759		
ENSSSCG00000013088	LRRC10B	leucine rich repeat containing 10B [Source:HGNC Symbol;Acc:HGNC:37215]
ENSSSCG00000010229	REEP3	receptor accessory protein 3 [Source:HGNC Symbol;Acc:HGNC:23711]
ENSSSCG00000013404	ZBED5	zinc finger, BED-type containing 5 [Source:HGNC Symbol;Acc:HGNC:30803]
ENSSSCG00000024402		
ENSSSCG00000027808		
ENSSSCG00000001509	DAXX	death-domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]
ENSSSCG00000015570	IVNS1ABP	influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951]
ENSSSCG00000017340	DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]
ENSSSCG00000022028		
ENSSSCG00000013338	SLC5A12	solute carrier family 5 (sodium/monocarboxylate cotransporter), member 12 [Source:HGNC Symbol;Acc:HGNC:28750]
ENSSSCG00000013081	PPP1R32	protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869]
ENSSSCG00000012134	PIGA	phosphatidylinositol glycan anchor biosynthesis class A [Source:HGNC Symbol;Acc:HGNC:8957]
ENSSSCG00000014564	IFITM1	
ENSSSCG00000012652	SASH3	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]
ENSSSCG00000030541		
ENSSSCG00000006461	ARHGEF11	Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]
ENSSSCG00000030575	TMEM158	transmembrane protein 158 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30293]
ENSSSCG00000005872		
ENSSSCG00000009945		
ENSSSCG00000026893		
ENSSSCG00000029459		
ENSSSCG00000029202		
ENSSSCG00000003552	AUNIP	aurora kinase A and ninein interacting protein [Source:HGNC Symbol;Acc:HGNC:28363]
ENSSSCG00000024042		
ENSSSCG00000015827	ERLIN2	ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]
ENSSSCG00000022978		
ENSSSCG00000005873		
ENSSSCG00000014322	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]
ENSSSCG00000023413	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]
ENSSSCG00000022164	HSF2BP	heat shock transcription factor 2 binding protein [Source:HGNC Symbol;Acc:HGNC:5226]
ENSSSCG00000010508	TM9SF3	transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]
ENSSSCG00000030709		
ENSSSCG00000003563	GPN2	GPN-loop GTPase 2 [Source:HGNC Symbol;Acc:HGNC:25513]
ENSSSCG00000013517	UHRF1	ubiquitin-like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]
ENSSSCG00000005874		
ENSSSCG00000023496		
ENSSSCG00000026607		enhancer of yellow 2 transcription factor homolog isoform 2  [Source:RefSeq peptide;Acc:NP_001230383]
ENSSSCG00000011233	DYNC1LI1	dynein, cytoplasmic 1, light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]
ENSSSCG00000013244		
ENSSSCG00000001925	ADPGK	ADP-dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]
ENSSSCG00000004874	C18orf63	chromosome 18 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40037]
ENSSSCG00000025732		
ENSSSCG00000016757		
ENSSSCG00000013193		
ENSSSCG00000024825	RPL6	60S ribosomal protein L6  [Source:UniProtKB/Swiss-Prot;Acc:Q2YGT9]
ENSSSCG00000016679		
ENSSSCG00000022766	LIMA1	LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]
ENSSSCG00000003251	NLRP12	NLR family, pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]
ENSSSCG00000005869	OR1N2	olfactory receptor family 1 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15111]
ENSSSCG00000027928	TMEM9	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]
ENSSSCG00000000981	CRELD2	cysteine rich with EGF-like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]
ENSSSCG00000002761		
ENSSSCG00000006140	CA2	carbonic anhydrase II [Source:HGNC Symbol;Acc:HGNC:1373]
ENSSSCG00000030339		
ENSSSCG00000003564	GPATCH3	G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720]
ENSSSCG00000026890		
ENSSSCG00000028083		
ENSSSCG00000004760	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D [Source:HGNC Symbol;Acc:HGNC:14953]
ENSSSCG00000026010		
ENSSSCG00000012490	TMEM35	transmembrane protein 35 [Source:HGNC Symbol;Acc:HGNC:25864]
ENSSSCG00000025088		
ENSSSCG00000013201	OR9G4	olfactory receptor family 9 subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:15322]
ENSSSCG00000022674	DAZAP2	DAZ associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2684]
ENSSSCG00000025799		
ENSSSCG00000029756	ADGRG2	adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516]
ENSSSCG00000005918	DGAT1	diacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2843]
ENSSSCG00000011955	PCNP	PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]
ENSSSCG00000023489	CXCL9	chemokine (C-X-C motif) ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]
ENSSSCG00000013790		
ENSSSCG00000012985	LTBP3	latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]
ENSSSCG00000022569	GRIA1	glutamate receptor, ionotropic, AMPA 1 [Source:HGNC Symbol;Acc:HGNC:4571]
ENSSSCG00000004151		
ENSSSCG00000004872	TIMM21	translocase of inner mitochondrial membrane 21 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:25010]
ENSSSCG00000012434		
ENSSSCG00000022132	SUB1	SUB1 homolog, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:19985]
ENSSSCG00000010315	ADK	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]
ENSSSCG00000016499	RAB19	RAB19, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19982]
ENSSSCG00000013789		
ENSSSCG00000014578	DENND5A	DENN/MADD domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]
ENSSSCG00000023010	TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]
ENSSSCG00000002431		
ENSSSCG00000028049		
ENSSSCG00000030241		
ENSSSCG00000008930	TMPRSS11F	transmembrane protease, serine 11F [Source:HGNC Symbol;Acc:HGNC:29994]
ENSSSCG00000001390	PSORS1C2	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]
ENSSSCG00000004042		
ENSSSCG00000023220		
ENSSSCG00000001038		
ENSSSCG00000004170		
ENSSSCG00000004761	ZFYVE19	zinc finger, FYVE domain containing 19 [Source:HGNC Symbol;Acc:HGNC:20758]
ENSSSCG00000029439	ANKRD66	ankyrin repeat domain 66 [Source:HGNC Symbol;Acc:HGNC:44669]
ENSSSCG00000029444		
ENSSSCG00000021595	RRAD	Ras-related associated with diabetes [Source:HGNC Symbol;Acc:HGNC:10446]
ENSSSCG00000021495	C3orf33	chromosome 3 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26434]
ENSSSCG00000003551	PAQR7	Membrane progestin receptor alpha  [Source:UniProtKB/Swiss-Prot;Acc:Q865K8]
ENSSSCG00000015866	FMNL2	formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]
ENSSSCG00000029586		
ENSSSCG00000001042	MAK	male germ cell-associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]
ENSSSCG00000008475		
ENSSSCG00000009104	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:6763]
ENSSSCG00000010446	STAMBPL1	AMSH-like protease  [Source:RefSeq peptide;Acc:NP_001230272]
ENSSSCG00000015934	PPIG	peptidylprolyl isomerase G (cyclophilin G) [Source:HGNC Symbol;Acc:HGNC:14650]
ENSSSCG00000024492		
ENSSSCG00000016501	KDM7A	lysine (K)-specific demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSSSCG00000017341	C1QL1	complement component 1, q subcomponent-like 1 [Source:HGNC Symbol;Acc:HGNC:24182]
ENSSSCG00000013788		
ENSSSCG00000030926	CU571372.1	
ENSSSCG00000009556	CUL4A	cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]
ENSSSCG00000010328		
ENSSSCG00000007291	EDEM2	ER degradation enhancer, mannosidase alpha-like 2 [Source:HGNC Symbol;Acc:HGNC:15877]
ENSSSCG00000013172		
ENSSSCG00000027636		
ENSSSCG00000007682	SH2B2	SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381]
ENSSSCG00000011843	PAK2	p21 protein (Cdc42/Rac)-activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]
ENSSSCG00000016758		
ENSSSCG00000028952	SLC10A6	solute carrier family 10 (sodium/bile acid cotransporter), member 6 [Source:HGNC Symbol;Acc:HGNC:30603]
ENSSSCG00000014754	OR51T1	olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]
ENSSSCG00000010064		
ENSSSCG00000023862		
ENSSSCG00000017076	NMUR2	neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]
ENSSSCG00000021886		
ENSSSCG00000029046		
ENSSSCG00000008081	BARX1	BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]
ENSSSCG00000000657	CLEC2D	
ENSSSCG00000025038	KCNJ13	potassium channel, inwardly rectifying subfamily J, member 13 [Source:HGNC Symbol;Acc:HGNC:6259]
ENSSSCG00000004175		
ENSSSCG00000017342	KIF18B	kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]
ENSSSCG00000029709	SPATA22	spermatogenesis associated 22 [Source:HGNC Symbol;Acc:HGNC:30705]
ENSSSCG00000022741		
ENSSSCG00000016355		
ENSSSCG00000011272	RPL14	
ENSSSCG00000014424	SPINK6	serine peptidase inhibitor, Kazal type 6 [Source:HGNC Symbol;Acc:HGNC:29486]
ENSSSCG00000001566	RAB44	RAB44, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:21068]
ENSSSCG00000012817	FUNDC2	FUN14 domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q864V5]
ENSSSCG00000003512	EIF4G3	eukaryotic translation initiation factor 4 gamma, 3 [Source:HGNC Symbol;Acc:HGNC:3298]
ENSSSCG00000022831		
ENSSSCG00000030158		
ENSSSCG00000014323		
ENSSSCG00000000782	C12orf40	chromosome 12 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:26846]
ENSSSCG00000017701		
ENSSSCG00000015346		
ENSSSCG00000008037	NPW	Neuropeptide W Neuropeptide W-23 Neuropeptide W-30 [Source:UniProtKB/Swiss-Prot;Acc:Q8MI35]
ENSSSCG00000014789		
ENSSSCG00000028221		
ENSSSCG00000004197		
ENSSSCG00000014853	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]
ENSSSCG00000006873	FRRS1	ferric-chelate reductase 1 precursor  [Source:RefSeq peptide;Acc:NP_001121958]
ENSSSCG00000010947	FBP2	fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607]
ENSSSCG00000027889		
ENSSSCG00000024254	ALKBH7	alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]
ENSSSCG00000025969	PTPRR	protein tyrosine phosphatase, receptor type, R [Source:HGNC Symbol;Acc:HGNC:9680]
ENSSSCG00000000541	FAR2	fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]
ENSSSCG00000016983	STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]
ENSSSCG00000006753	NRAS	GTPase NRas  [Source:UniProtKB/Swiss-Prot;Acc:Q2MJK3]
ENSSSCG00000021641	PDGFB	platelet-derived growth factor beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8800]
ENSSSCG00000006914	BARHL2	BarH-like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:954]
ENSSSCG00000027407	MYH14	myosin, heavy chain 14, non-muscle [Source:HGNC Symbol;Acc:HGNC:23212]
ENSSSCG00000017861	ASPA	aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]
ENSSSCG00000008422		
ENSSSCG00000006411		
ENSSSCG00000004043		
ENSSSCG00000028272		
ENSSSCG00000013405	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2 [Source:HGNC Symbol;Acc:HGNC:3297]
ENSSSCG00000013978	ZNF672	zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]
ENSSSCG00000006784	FAM212B	family with sequence similarity 212 member B [Source:HGNC Symbol;Acc:HGNC:28045]
ENSSSCG00000030051	UABP-2	uteroferrin-associated basic protein 2 precursor  [Source:RefSeq peptide;Acc:NP_999010]
ENSSSCG00000013847		
ENSSSCG00000006545	CHRNB2	cholinergic receptor, nicotinic beta 2 [Source:HGNC Symbol;Acc:HGNC:1962]
ENSSSCG00000008245	TMSB10	Thymosin beta-10  [Source:UniProtKB/Swiss-Prot;Acc:P21753]
ENSSSCG00000029449	PRG4	proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]
ENSSSCG00000015662	C4BPA	complement component 4 binding protein, alpha [Source:HGNC Symbol;Acc:HGNC:1325]
ENSSSCG00000030363	LGI3	leucine-rich repeat LGI family member 3 [Source:HGNC Symbol;Acc:HGNC:18711]
ENSSSCG00000017990	PIK3R6	phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol;Acc:HGNC:27101]
ENSSSCG00000024523	SLC2A13	
ENSSSCG00000026655	PTPN13	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase) [Source:HGNC Symbol;Acc:HGNC:9646]
ENSSSCG00000029530		
ENSSSCG00000001417	ABHD16A	abhydrolase domain containing 16A [Source:HGNC Symbol;Acc:HGNC:13921]
ENSSSCG00000007262		
ENSSSCG00000029945		
ENSSSCG00000013841		
ENSSSCG00000009854	RFC5	replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973]
ENSSSCG00000011673		
ENSSSCG00000028879	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]
ENSSSCG00000017197		
ENSSSCG00000029909		
ENSSSCG00000013082		
ENSSSCG00000008382		
ENSSSCG00000016581	CALU	calumenin [Source:HGNC Symbol;Acc:HGNC:1458]
ENSSSCG00000030055		
ENSSSCG00000004243		
ENSSSCG00000013840		
ENSSSCG00000029774	RNF7	ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070]
ENSSSCG00000002774	FAM65A	family with sequence similarity 65 member A [Source:HGNC Symbol;Acc:HGNC:25836]
ENSSSCG00000020790	MYEOV2	myeloma overexpressed 2 [Source:HGNC Symbol;Acc:HGNC:21314]
ENSSSCG00000011675	GRK7	G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]
ENSSSCG00000014426	SPINK9	serine peptidase inhibitor, Kazal type 9 [Source:HGNC Symbol;Acc:HGNC:32951]
ENSSSCG00000031027	IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]
ENSSSCG00000021473		
ENSSSCG00000016166	SPAG16	sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]
ENSSSCG00000006362	USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]
ENSSSCG00000009825	PPTC7	PTC7 protein phosphatase homolog [Source:HGNC Symbol;Acc:HGNC:30695]
ENSSSCG00000004278		
ENSSSCG00000013526	LONP1	
ENSSSCG00000012855	SLC22A18	solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]
ENSSSCG00000022675		
ENSSSCG00000030600		
ENSSSCG00000000783		
ENSSSCG00000013173		
ENSSSCG00000025316	SLC33A1	solute carrier family 33 (acetyl-CoA transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:95]
ENSSSCG00000017305	EFCAB13	EF-hand calcium binding domain 13 [Source:HGNC Symbol;Acc:HGNC:26864]
ENSSSCG00000000784	LRRK2	leucine-rich repeat serine/threonine-protein kinase 2  [Source:RefSeq peptide;Acc:NP_001106908]
ENSSSCG00000023188		
ENSSSCG00000023986		
ENSSSCG00000008750	PACRGL	PARK2 co-regulated like [Source:HGNC Symbol;Acc:HGNC:28442]
ENSSSCG00000015016	POU2AF1	POU domain class 2-associating factor 1  [Source:RefSeq peptide;Acc:NP_001230989]
ENSSSCG00000004334	MAP3K7	
ENSSSCG00000006300	SFT2D2	SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]
ENSSSCG00000012562	NCBP2L	nuclear cap binding protein subunit 2-like [Source:HGNC Symbol;Acc:HGNC:31795]
ENSSSCG00000002760	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q56P27]
ENSSSCG00000024688		
ENSSSCG00000024221	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148]
ENSSSCG00000007648	GAL3ST4	galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]
ENSSSCG00000022890	ARL5A	ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]
ENSSSCG00000023150		
ENSSSCG00000014265	LYRM7	LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]
ENSSSCG00000026017		
ENSSSCG00000026061	FAM186A	family with sequence similarity 186 member A [Source:HGNC Symbol;Acc:HGNC:26980]
ENSSSCG00000004128	ZC2HC1B	zinc finger, C2HC-type containing 1B [Source:HGNC Symbol;Acc:HGNC:21174]
ENSSSCG00000003849	MAGOH	mago homolog, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:6815]
ENSSSCG00000026257	STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]
ENSSSCG00000009826	TCTN1	tectonic family member 1 [Source:HGNC Symbol;Acc:HGNC:26113]
ENSSSCG00000002258	KLHL25	kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]
ENSSSCG00000021945		
ENSSSCG00000024217		
ENSSSCG00000013582	XAB2	XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]
ENSSSCG00000021399		
ENSSSCG00000003974		
ENSSSCG00000008477	CDKL4	cyclin-dependent kinase-like 4 [Source:HGNC Symbol;Acc:HGNC:19287]
ENSSSCG00000015348	NXPH1	neurexophilin 1 [Source:HGNC Symbol;Acc:HGNC:20693]
ENSSSCG00000023479	NCKAP5	NCK-associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]
ENSSSCG00000008976	ART3	ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:725]
ENSSSCG00000023812		
ENSSSCG00000021997	ALS2CL	ALS2 C-terminal like [Source:HGNC Symbol;Acc:HGNC:20605]
ENSSSCG00000028683		
ENSSSCG00000008038	SLC9A3R2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2  [Source:RefSeq peptide;Acc:NP_001131111]
ENSSSCG00000027617	SYNPR	synaptoporin [Source:HGNC Symbol;Acc:HGNC:16507]
ENSSSCG00000003247		
ENSSSCG00000026705	NVL	nuclear VCP-like [Source:HGNC Symbol;Acc:HGNC:8070]
ENSSSCG00000008247	SUCLG1	succinate-CoA ligase, alpha subunit [Source:HGNC Symbol;Acc:HGNC:11449]
ENSSSCG00000006519	CLK2	CDC like kinase 2 [Source:HGNC Symbol;Acc:HGNC:2069]
ENSSSCG00000016004		
ENSSSCG00000024484	DEGS1	delta(4)-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]
ENSSSCG00000001724	MEP1A	meprin A subunit alpha [Source:HGNC Symbol;Acc:HGNC:7015]
ENSSSCG00000015757		
ENSSSCG00000026674		
ENSSSCG00000008309	SPR	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) [Source:HGNC Symbol;Acc:HGNC:11257]
ENSSSCG00000015543	CACNA1E	calcium channel, voltage-dependent, R type, alpha 1E subunit [Source:HGNC Symbol;Acc:HGNC:1392]
ENSSSCG00000012860		
ENSSSCG00000022326		
ENSSSCG00000024639		
ENSSSCG00000017459	KRT20	keratin 20, type I [Source:HGNC Symbol;Acc:HGNC:20412]
ENSSSCG00000020972		
ENSSSCG00000028516	LARP4	La ribonucleoprotein domain family member 4 [Source:HGNC Symbol;Acc:HGNC:24320]
ENSSSCG00000009105		
ENSSSCG00000007827		
ENSSSCG00000028504	RFC2	replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]
ENSSSCG00000010411		
ENSSSCG00000014755	OR51H1	olfactory receptor family 51 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:14833]
ENSSSCG00000010474	CYP26C1	cytochrome P450 family 26 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:20577]
ENSSSCG00000006348	FCRLB	Fc receptor-like B [Source:HGNC Symbol;Acc:HGNC:26431]
ENSSSCG00000021134	PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]
ENSSSCG00000006134	CNGB3	cyclic nucleotide gated channel beta 3 [Source:HGNC Symbol;Acc:HGNC:2153]
ENSSSCG00000005023	ABHD12B	abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]
ENSSSCG00000017306	ITGB3	
ENSSSCG00000028815		
ENSSSCG00000013468	THOP1	thimet oligopeptidase  [Source:RefSeq peptide;Acc:NP_999388]
ENSSSCG00000010820		
ENSSSCG00000004762	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17 [Source:HGNC Symbol;Acc:HGNC:25556]
ENSSSCG00000012578		
ENSSSCG00000005900	GPT	glutamic-pyruvate transaminase (alanine aminotransferase) [Source:HGNC Symbol;Acc:HGNC:4552]
ENSSSCG00000030017	FOXRED1	FAD-dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927]
